d;c;a;c;;Cloud City Trooper;C;3;P:2 A:1 D:2 F:3;;Warrior;Officially titled Cloud City Wing Guards.  Some are holdovers from previous administrations which were more totalitarian.  A moderate pay scale breeds corruption.;Deploys only on Cloud City, but may move elsewhere. Power -1 when at a site other than a Cloud City site.
d;l;s;c;*;Cloud City: Carbonite Chamber;U;;Interior, Mobile, Scomp Link;1;If you occupy, subtract 2 from opponent's Carbon-Freezing destiny.;2;If you control, add 2 to your Carbon-Freezing destiny.
d;l;s;c;*;Cloud City: Chasm Walkway;C;;Interior, Mobile, Scomp Link;1;If Weather Vane on table, characters 'hit' here are instead immediately relocated there.;2;If Weather Vane on table, characters 'hit' here are instead immediately relocated there.
d;l;s;c;*;Cloud City: Dining Room;R;;Interior, Mobile, Scomp Link;0;If you control, Blue Milk, Beru Stew and Yoda Stew are doubled. Jek is deploy -2 here.;1;Your characters and character weapons may deploy here as a 'react.'
d;l;s;c;*;Cloud City: East Platform (Docking Bay);C;;Exterior, Mobile, Scomp Link;1;Your docking bay transit from here requires 2 Force.;1;Your docking bay transit from here requires 1 Force.
d;l;s;c;*;Cloud City: Incinerator;C;;Interior, Mobile, Scomp Link;1;If you control Force drain -1 here.;1;If you control, during your control phase, may use 2 Force to retrieve one droid.
d;l;s;c;*;Cloud City: Lower Corridor;U;;Interior, Mobile, Scomp Link;1;If you control, Force drain -1 here.;1;Your characters with lightsabers are each power +2 here.
d;l;s;c;*;Cloud City: Security Tower;C;;Interior, Mobile, Scomp Link;0;If you control, instead of Force draining, may release one captive here.;1;Once per game, may search your Reserve Deck, take Lando into hand and reshuffle.
d;l;s;c;*;Cloud City: Upper Plaza Corridor;U;;Interior, Mobile, Scomp Link;1;If you control, Force drain +1.;1;During your move phase, you may move between here and any Cloud City site for free.
d;l;e;c;<><><>;Clouds;C;;Planet;1;If you control, Force drain +1 here. Starships are power and maneuver -2 here.;1;If you control, once per turn, may add 1 to a Force drain at a related site. Starships are power and maneuver -2 here.
d;c;i;c;*;Commander Desanne;U;2;P:1 A:2 D:2 F:3;;Pilot;Officer from Kalist VI. Due to a political blunder, was stripped of most official duties. Relegated to shuttling dignitaries and high-ranking Imperials.;Adds 2 to power of any starship he pilots. Your shuttling, landing and taking off to or from same location is free. During your control phase may search you Reserve Deck, take any one Lambda shuttle or Landing Craft into hand and reshuffle.
d;e;e;c;*;Dark Deal;R;3;"Perhaps you think you're being treated unfairly?" "No." "Good. It would be unfortunate if I had to leave a garrison here.";Deploy on Bespin: Cloud City if you control that sector and at least three related sites. At each Cloud City site, your total power is +4 and your Force drains are +2. Effect canceled if opponent occupies four Bespin locations. (Immune to Alter.)
d;i;l;c;*;Dark Strike;C;2;Many have experienced the awesome power of the Dark Lord in battle. Few have lived to tell about it.;If you just targeted with a lightsaber, add 3 to your weapon destiny. OR Cancel Swing-And-A-Miss. OR Lose 1 Force to cause one opponent's character just 'hit' to be immediately placed in Lost Pile.
d;e;i;c;*;Despair;R;6;The carbonite froze more than just Han's body.;If a Rebel was just captured or 'frozen,' deploy on another Rebel.  That Rebel may not apply ability toward drawing battle destiny (if Leia, she is also excluded from being the "highest-ability character").  If captive released, lose Immediate Effect.
d;i;l;c;;Double Back;U;3;Having lost sight of Boba Fett, Luke was surprised by his sudden reappearance.;If a Bounty Hunter is lost, use 1 Force to retrieve one bounty hunter from your Lost Pile. OR Use 3 force to search your Reserve Deck, take one bounty hunter into hand and reshuffle.
d;i;l;c;;Double-Crossing, No-Good Swindler;C;3;"You've got a lot of guts coming here. . . after what you pulled.";If Han and your Lando are at same site, opponent loses 3 Force.  OR If Nabrun Leids just completed a transport, Nabrun is lost and you may immediately deploy cards to that site from hand (at normal use of the Force, but troopers deploy free).
d;i;u;c;;E Chu Ta;C;3;"How rude!";One of your protocol droids 'insults' one character present, canceling that character's game text for remainder of turn. OR During your battle phase, initiate a battle where both players have droids (but no presence or spies). Both sides add one battle destiny.
d;c;d;c;*;E-3P0;R;3;P:1 D:2 F:3;Protocol Droid;;Brought to Cloud City by the Empire. Facilitates Imperial-to-alien communication. Relayed carbonite chamber modification instructions to Ugloste. Arrogant. Rude. Vulgar.;Total power at same site is +1 for each of your alien/Imperial pairs present. Once during every turn, may use 1 Force to 'insult' one opponent's droid present (except R2-D2), canceling that droid's game text for remainder of turn.
d;i;o;c;*;End This Destructive Conflict;R;2;"Join me, and together we can rule the galaxy as father and son.";USED: During a battle at a site, instead of firing one character weapon, cause one opponent's character present to be power -4 until end of turn.  LOST: During a battle at a site, before battle destiny is drawn, use 3 Force to cancel one battle destiny.
d;E;E;c;*;Epic Duel;R;0;;Deploy on your side of table. The Circle Is Now Complete or Vader's Obsession may be played to initiate an epic duel as follows: If Vader is present with specified target, each player draws two destiny (add 1 to each destiny draw if using a lightsaber). Add character's ability. If {Vader} loses, place him out of play. You lose 6 Force (9 if dueling Luke). If {Obi-Wan} loses, place him out of play. Opponent loses 9 Force. If {Luke} loses, opponent must choose: Cross Luke to the Dark Side and lose X Force, Where X = Luke's ability. OR Lose Luke and lose triple X Force.
d;i;l;c;*;Flight Escort;R;4;"Rather touchy, aren't they?";During your move phase, if you have at least two combat vehicles at same cloud sector, relocate one starfighter present to a related docking bay or system.  OR If one of your combat vehicles is defending a battle at a cloud sector, add one battle destiny.
d;i;l;c;*;Focused Attack;R;2;Not since his duel with Obi-Wan had Vader unleashed the raw power of the dark side.;If Vader is present during a battle at a site, for remainder of turn, he loses his immunity to attrition, but adds ability to power (he may not apply ability toward drawing battle destiny).  OR During a duel, add one destiny to your total.
d;i;o;c;*;Force Field;R;4;Han was fast. Vader was faster;USED: Cancel an attempt to target a Dark Jedi with a character weapon. LOST: If one of your characters was just targeted during a battle, use 3 Force to cancel the targeting.
d;e;u;c;;Forced Landing;R;5;"You will not deviate from your present course. . . Permission granted to land on platform three-two-seven.";Deploy on a docking bay.  Target an opponent's starfighter at the related system or a related cloud sector.  Target may not move away from Utinni Effect.  Utinni Effect canceled when reached by target.
d;i;o;c;;He's All Yours, Bounty Hunter;R;4;Once Skywalker had taken the bait, Han was of no use to the Empire.;USED: Cancel Captive Pursuit.  LOST: During your move phase, transfer an escorted captive to another bounty hunter or warrior present.
d;i;l;c;;Heart Of The Chasm;U;3;The Cloud City chasm's central fin was engineered with a tensile strength unsurpassed by anything in the region, save the silk of the Kashyyyk treeworm.;During your deploy phase, use X Force to rearrange all Cloud City sites, where X = total number of those sites.  All cards at a given site move along with that site.  OR Cancel Off The Edge.  OR Search your Reserve Deck, take one Weather Vane into hand and reshuffle.
d;i;o;c;*;Human Shield;C;5;A shining example of Imperial honor and bravery.;USED: If an opponent's weapon just 'hit' an Imperial present with a captive being escorted, the captive is 'hit' instead. LOST: During a battle at a site, you may forfeit any or all captives present.
d;e;i;c;*;I Am Your Father;R;6;"Search your feelings, you know it to be true.";If Vader just won a battle or duel against a Luke of ability < 6, deploy on Luke.  During each of your move phases, opponent loses 2 Force.  Also, when at same location as Vader, Luke is power and forfeit = 0 and does not add power to any starships he pilots.
d;e;e;c;*;I Had No Choice;R;3;Gamblers are vulnerable to bribery, extortion and other forms of manipulation. Their notorious dealings can be easily taken advantage of.;Deploy on an opponent's gambler. Gambler's game text may not be utilized. Also, whenever a battle is initiated, you may use X Force to prevent gambler from participating in the battle, where X = gambler's ability.
d;e;e;c;;Imperial Decree;U;4;To Imperial command personnel: The Rebellion must be crushed! Minor acts of sedition are to be ignored. The destruction of the Alliance is your primary goal.;Deploy on your side of table. Whenever you control any two Rebel Base locations, or any one planet site and two systems, the effects of Revolution and all opponent's Force drain bonuses everywhere are ignored. (Immune to Alter.)
d;c;i;c;*;Imperial Trooper Guard Dainsom;U;4;P:2 A:1 D:2 F:2;;Warrior;Experienced trooper guard from Algarian. Assigned to guard sensitive areas. Formerly served aboard the Star Destroyer Thunderflare.;Deploys only aboard Executor or on any Death Star Site. Cannot move. May cancel opponent's Force Drains at adjacent sites.
d;d;d;c;*;Interrogation Array;R;4;;;Torture rack so visually frightening it sometimes yields the desired results without even being switched on.;Deploy on a prison.  During your control phase, opponent loses 1 Force for each captive of ability > 2 here.  Also, during your control phase, may use 1 Force to search your Reserve Deck, take one Torture or Aiiii!  Aaa!  Agggggggggg! into hand and reshuffle.
d;c;a;c;*;Lando Calrissian;R;1;P:3 A:3 D:2 F:3;Force-Attuned;Pilot, Warrior;Scoundrel and {gambler}.  Petty administrator of a small Tibanna gas mining operation.  Easily coerced.  Has problems of his own.  Had dealings with the Tonnika sisters - twice.;Deploys only on Cloud City, but may move elsewhere.  Adds 2 to power of any starship he pilots.  When playing Sabacc, may subtract 1 from or add 1 to your total.  If present at a site, can be replaced by opponent with any Light Side Lando.
d;i;u;c;*;Levitation Attack;U;4;Vader used his mastery of the Force to levitate objects from around the room.  This calculated attack was designed to break Luke's spirit as well as his body.;If a battle was just initiated where you have a character of ability > 3 present, search your Used Pile for one device which deploys on a character.  Add device's destiny number to your total power, then place device on top of Used Pile.
d;c;i;c;*;Lieutenant Cecius;U;2;P:1 A:2 D:2 F:3;;Warrior;Former member of the Imperial infantry.  Specializes in boarding and taking control of enemy ships.  Native of Vogel 7.  Hasn't had a date in years.;Deploys free to any Executor site.  Power +3 when participating in a Besieged battle.  During your control phase, may use 1 Force to search your Reserve Deck, take one Besieged or Set For Stun into hand and reshuffle.
d;c;i;c;*;Lieutenant Sheckil;R;2;P:2 A:2 D:3 F:4;;Warrior;Former warrant officer from Concord Dawn.  Promoted due to superb performance.  Specializes in transporting high-profile criminals.  Twin brother of a famous mercenary.;During your control phase, may use 1 Force to search your Reserve Deck, take one Human Shield into hand and reshuffle.  When escorting a captive, captive is forfeit +2 and Sumner is immune to attrition < 4.
d;d;d;c;*;Mandalorian Armor;R;3;;;Contains wrist lasers, rocket dart launchers, a flame projector, a projectable grappling hook, a concussion grenade launcher, four kinds of sensors and a broad band antenna.;Use 3 Force to deploy on any Imperial or alien (except Vader or Boba Fett).  Character is power +2, has armor = 5 and is immune to attrition < 3.
d;e;i;c;*;Mostly Armless;R;3;One lesson learned in Jedi training is that when you have been injured, don't panic.;If your character with a lightsaber just won a battle, deploy on an opponent's character present. Character is Disarmed (power -1 and may no longer carry weapons). Opponent loses 1 Force at the end of each opponent's turns. (Immune to Control.)
d;s;f;c;*;Obsidian 7;R;2;P:1 M:3 D:2 F:3;TIE/ln;Pilot;TIE fighter modified for upper atmosphere maneuvers.  Pilot nicknamed "Winged Gundark" due to the number of kills earned in high-altitude battles.;Deploy -1 and power +3 at any cloud sector.  Permanent pilot aboard provides ability of 2.
d;s;f;c;*;Obsidian 8;R;3;P:1 M:3 D:1 F:3;TIE/ln;Pilot;Modified TIE fighter.  Used most often to pursue raiders attempting to take refuge in the upper atmosphere of nearby planets.  Pilot previously stationed aboard Devastator.;Deploy -1 and power +3 at any cloud sector.  Permanent pilot aboard provides ability of 1.
d;i;l;c;;Point Man;R;5;In a military situation, on a regional or galactic scale, commands sometimes get misinterpreted. A local commander giving orders is far more reliable.;Cancel Demotion, Restricted Deployment, Commence Recharging, Logistical Delay, They're On Dantooine, Asteroid Sanctuary, Scramble, Order To Engage, No Disintegrations, Asteroids Do Not Concern Me, Report To Lord Vader or What Is Thy Bidding, My Master?
d;i;o;c;*;Prepare The Chamber;U;4;Coolant emitted by the TCF32 Carbonite Encasement Apparatus is rumored to have a mildly euphoric effect on Ugnaughts. Individuals on TCF32 duty are regarded with envy.;USED: Add 2 to Carbon Freezing destiny. LOST: If one of your Ugnaughts is defending in a battle, add one battle destiny.
d;i;u;c;*;Projective Telepathy;U;3;"Luke." "Father." "Son, come with me.";Cancel Anger, Fear Aggression when it is inserted or revealed. OR A player who just initiated a battle or Force drain must use 2 Force or it is canceled.
d;i;l;c;*;Release Your Anger;R;4;"Only your hatred can destroy me.";If opponent just initiated a battle, you may do one of the following: Add one destiny to your total power only. OR if you have a character weapon present, select one opponent's character present to lose all immunity to attrition for remainder of battle.
d;e;e;c;;Restricted Access;C;4;In an effort to direct Luke toward Vader, Captain Bewil used his control of hatchways and lift tubes to cut off Luke's support, limiting his options and resources.;Insert in your Reserve Deck.  When Effect reached the top, it is lost, along with all opponent's insert cards there.  Reshuffle.  (Immune to Alter.)  OR Deploy between two mobile sites.  Opponent's characters may pass only if aboard a Lift Tube or opponent uses +1 Force each.
d;i;u;c;*;Rite Of Passage;C;4;There are many different paths to becoming a Jedi, each with its own risks and consequences. A student must choose wisely.;At the beginning of opponent's move phase, target an opponent's character alone at a mobile site and select an adjacent site. Opponent must choose to move target there for free (target cannot move for remainder of turn), lose target or lose 2 Force.
d;i;l;c;*;Shattered Hope;U;3;Using the power of the dark side, Vader caused Luke to lose his confidence and question his sense of direction.;If you just won a battle at an interior site where you have a character of ability > 3 present, after all forfeiting has occurred, relocate one opponent's character present to an adjacent site. (If on Cloud City, may relocate that character to Weather Vane instead.)
d;i;u;c;*;Shocking Revelation;C;5;"Well, don't blame me. I'm an interpreter. I'm not supposed to know a power socket from a computer terminal.";Target a location. Scomp Links there cannot be used for remainder of turn. OR If opponent is about to scan or otherwise look through your hand (unless using Grimtaash), opponent continues but must lose 4 Force plus the card allowing the scan.
d;s;f;c;*;Slave I;R;1;P:4 M:4 H:4 D:5 F:4;Firespray-Class Attack Ship;Astromech, Independent, Scomp Link;Originally designed as a planetary defense craft. Uses restricted jamming technology, allowing it to appear out of nowhere. Contains many hidden armaments.;May add 1 pilot (must be a bounty hunter) and 3 passengers. May deploy with a pilot as a 'react'. Immune to attrition < 5 if Boba Fett piloting. Has ship-docking capability.
d;i;u;c;*;Slip Sliding Away;R;3;Luke got the shaft.;Relocate a card from the top of any Deck or Pile to the bottom (without looking). OR if you have a droid at a Scomp link on Cloud City, cancel Into The Ventilation Shaft, Lefty. OR use 3 Force to cause a character at Weather vane to be lost.
d;i;o;c;*;Sonic Bombardment;U;4;Ooui ooui ooui ooui ooui ooui ooui ooui ooui ooui ooui ooui ooui ooui ooui ooui ooui ooui ooui ooui ooui ooui --;USED: Search your Reserve Deck, take any one prison into hand and reshuffle. LOST: If you have an opponent's alien captive at a prison, opponent loses 3 Force.
d;e;e;c;*;Special Delivery;C;4;Because bounty hunters are untrustworthy, the Empire relies on its troopers for efficient prisoner delivery.;Deploy on a prison. When one of your troopers delivers a captive here, you may search your Lost Pile, take any one card into hand and then lose effect.
d;i;l;c;;Surprise;R;3;Boba Fett shifted his attention from Han to the pursuing Jedi initiate. Luke was unaware until the last second that he was being targeted.;Use 3 Force: Retarget an Interrupt or Utinni Effect which specifies a target to another appropriate target on the same side of the Force. OR Relocate any Effect (except those immune to Alter) deployed on a location to another appropriate location.
d;i;l;c;*;TIE Sentry Ships;C;5;Several TIEs were assigned to patrol Cloud City prior to the Imperial occupation of Bespin. Their instructions were to herd any vessels attempting to escape toward the Executor.;If opponent just initiated a Force drain at a system, cloud sector or asteroid sector, you may 'react' by deploying TIEs and pilots to that location (at normal use of the Force).
d;e;u;c;*;The Emperor's Prize;R;6;Vader thought that by capturing Luke, he would crush the Alliance's last hope.  But, there was another...;If Luke was just 'frozen,' deploy on Emperor Palpatine or Detention Block Corridor.  Target Luke and Vader.  When reached by targets, place Utinni Effect on Luke and opponent must lose half of Life Force (round down).  If Luke released, lose Utinni Effect.  (Immune to Alter.)
d;i;u;c;*;This Is Still Wrong;R;5;Han: 2. Luke: 2. Chewie: 0.;If a battle was just initiated where opponent has a female targeted by This Is Just Wrong, add one battle destiny.  OR Search your Reserve Deck, take one This Is Just Wrong into hand and reshuffle.  OR Cancel This Is More Like It.
d;c;a;c;;Tibanna Gas Miner;C;2;P:1 A:1 D:2 F:2;;;One of the many Cloud City miners who are willingly employed by greedy corporations exploiting planetary atmospheres. Unconcerned with environmental repercussions.;When at a site, adds 1 to your Force drains at related cloud sectors. Also, during your activate phase, if at a Cloud City site and you control Bespin: Cloud City, may {cumulatively} activate 1 Force for every cloud sector on Bespin.
d;i;u;c;;Trooper Assault;C;5;An assault of stormtroopers caused Leia, Chewie and Lando to retreat.  When working together, the troopers' powerful onslaught can appear unstoppable.;If a battle was just initiated at a site, each of your troopers present is power +2 and immune to attrition until end of turn.
d;c;a;c;*;Trooper Jerrol Blendin;U;2;P:2 A:1 D:0 F:3;;Warrior;Corrupt captain of the Cloud City Wing Guard.  Began working during the administration of Baron Raynor.  Easily bribed.  Keeps the peace through intimidation.;Deploys only on Cloud City, but may move elsewhere.  Power +2 when participating in a battle you initiate.  Opponent may use 2 Force to 'bribe' Blendin to not participate in a battle.
d;c;a;c;*;Ugloste;R;2;P:1 A:2 D:2 F:3;;Warrior;Ugnaught assigned to determine how to use carbon-freezing on humans. Placed in charge or the Ugnaught workers on Cloud City. Formerly enslaved by humans.;Power +2 at Trash Compactor, Droid Junkheap, Incinerator or Carbonite Chamber. Functions as a leader if present with another Ugnaught. Where present, other Ugnaughts are forfeit +2 and double their bonus to Carbon-Freezing destiny.
d;c;a;c;;Ugnaught;C;3;P:1 A:1 D:2 F:2;;;Cheap manual labor from Gentes in the Anoat system. Make up Cloud City's second largest population. Responsible for maintenance and menial chores throughout the city.;When at Carbonite Chamber, {cumulatively} adds 1 to each Carbon-Freezing destiny draw. During your control phase, may lose 1 Force from hand to search your Lost Pile and take one weapon or device into hand.
d;e;e;c;*;Vader's Bounty;R;4;"We would be honored if you would join us.";Deploy on a Rebel of ability > 2.  If subsequently captured by a bounty hunter and then transferred to a prison where Vader is present, retrieve Force equal to character's forfeit (+4 if Luke) and lose Effect.  (Immune to Alter.)
d;e;e;c;*;Vader's Cape;R;3;A symbol of the Dark Lord of the Sith, and of the seductive power of the dark side.;Use 3 Force to deploy on one of your Imperials or aliens.  Immune to attrition < 5.  When in battle, adds 1 to each of your battle destiny draws.
d;e;u;c;*;We're The Bait;R;7;"He doesn't want you at all, he's after somebody called, uh...Skywalker."  "Luke?"  "Lord Vader has set a trap for him."  "And we're that bait!"  "Yeah, well, he's on his way.";Deploy on Han, Leia or Chewie if captured or 'frozen.'  Target Luke.  Luke may not attempt Jedi Tests.  Also, during each of opponent's draw phases, opponent loses 2 Force (3 if captive is 'frozen').  Utinni Effect canceled when reached by target.  (Immune to Alter.)
d;i;o;c;*;Weapon Levitation;U;4;Vader confiscated Han's blaster, his ship, his Wookiee, his girl and his only hope of escape.;USED: Search your Used Pile, take one weapon into hand and reshuffle.  LOST: If a battle was just initiated, one of your characters of ability > 3 present may 'steal' one character weapon present.
d;i;o;c;*;Weapon Of An Ungrateful Son;U;5;When Vader dueled Luke at Cloud City, he fought a son trained by his former master and a weapon constructed by his former self.;USED: If a lightsaber was just used to enhance a Force drain, place it in owner's Used Pile. LOST: Place any or all of you devices and character weapons on table in your Used Pile.
d;e;e;c;*;Weather Vane;U;4;Not a good place to hang around.;Deploy on table. Any character here may be captured or rescued by a player's starship or vehicle controlling Cloud City during that player's control phase. Character here lost if new character arrives. Effect lost if Cloud City lost. (Immune to Alter.)
d;i;o;c;*;Why Didn't You Tell Me?;R;4;Lacking foresight, Luke suffered the consequences of rushing into battle unprepared.;USED: Cancel Noble Sacrifice, Gift Of The Mentor or Old Ben. LOST: If Luke is defending a battle, draw one destiny. Subtract that amount from opponent's attrition and total power (cannot fall below zero).
d;i;l;c;*;You Are Beaten;U;3;"It is useless to resist. Don't let yourself be destroyed as Obi-Wan did.";Use 2 force to target a character present with your warrior with a lightsaber. Target cannot move or battle until end of your next turn. OR Use 1 Force to search your Reserve Deck, take one I Am Your Father into hand and reshuffle. OR cancel Uncontrollable Fury.
l;e;e;c;;Access Denied;C;4;The doors on Cloud City use a special computer controlled locking system, making them difficult to bypass without altering the security codes.;Insert in your Reserve Deck. When Effect reaches top it is lost, along with all opponent's 'insert' cards there. Reshuffle. (Immune to Alter.) OR Deploy between two mobile sites. Opponent's characters may pass only if aboard a Lift Tube or opponent uses +1 Force each.
l;e;i;c;*;Advantage;R;4;With only a few Jedi remaining in the galaxy, each confrontation between them has far reaching consequences.;If you just won a battle or duel where an opponent's character of ability > 3 was lost, deploy on one of your warriors involved. Warrior is power +2. During each of opponent's move phases, opponent loses 1 Force (2 if character was a Dark Jedi). (Immune to Control.)
l;e;e;c;*;All My Urchins;R;3;One little, two little, three little Bespinites.;Use 2 Force to deploy at any site where you have presence. Moves like a single character at normal use of the Force. Before initiating a battle where present, a player must first lose 2 Force. Effect lost if you initiate a battle where present.
l;i;l;c;*;Ambush;R;3;"Well done. Hold them in the security tower, and keep it quiet. Move.";During your turn, target a site where your total power is more than double opponent's total power. Unless opponent has a Dark Jedi or character weapon there, place each opponent character, vehicle and starship there (and cards on them) in owner's Used Pile.
l;i;l;c;;Armed And Dangerous;U;4;The ability to retrieve his weapon by use of the Force was now second nature to Luke.;If a battle or duel was just initiated at a site, search your hand or Reserve Deck for one unique character weapon matching one of your participating characters. Immediately deploy that weapon (for free) on that character and reshuffle (if from Reserve Deck).
l;i;o;c;*;Artoo, Come Back At Once!;R;4;"You haven't finished with me yet!";USED: Search your Reserve Deck, take one Hero Of A Thousand Devices into hand and reshuffle. LOST: If R2-D2 is lost, use 1 Force to retrieve him. OR Use 3 Force to search your Reserve Deck, take R2-D2 into hand and reshuffle.
l;i;l;c;;As Good As Gone;C;3;Han's habit of leaving during a crisis was offset by his tendency to return when his friends needed him the most.;During your move phase, use 2 Force to return one of your smugglers, gamblers or thieves on table (unless captured or missing) to your hand.
